"Time Frame","Date","Ta (°C)","Tm (°C)","I3 (W/m2)","I15 (W/m2)","P (kW)","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/14/13 4:55 AM","14.67766666666667","11.742","3.588571428571429","4.856734693877551","2.22130612244898","","",""
"5","5/14/13 5:55 AM","15.25533333333333","13.30333333333333","87.72550000000003","89.017","42.45048333333332","","",""
"6","5/14/13 6:55 AM","17.70066666666667","19.65916666666666","218.8246666666667","256.0960000000001","149.7242","","",""
"7","5/14/13 7:55 AM","19.80533333333333","24.51383333333333","472.1108333333332","495.3863333333333","359.9393499999999","","",""
"8","5/14/13 8:55 AM","21.00433333333334","29.6565","679.2410000000001","720.0545","519.3901666666663","","",""
"9","5/14/13 9:55 AM","21.96983333333334","31.97583333333334","835.9789999999998","869.2899999999998","647.1519666666665","","",""
"10","5/14/13 10:55 AM","22.84783333333333","34.03716666666667","938.0541666666666","976.5625","707.9512","","",""
"11","5/14/13 11:55 AM","22.92616666666667","35.95133333333334","985.6665000000002","996.1196666666666","745.3183333333332","","",""
"12","5/14/13 12:55 PM","23.31116666666667","35.123","980.900333333333","1006.343333333333","728.3287333333333","","",""
"13","5/14/13 1:55 PM","24.0265","35.14566666666667","903.381833333333","903.1934999999996","666.9500166666669","","",""
"14","5/14/13 2:55 PM","24.0675","34.20333333333333","779.9170000000001","756.1601666666663","572.1904333333334","","",""
"15","5/14/13 3:55 PM","23.84583333333333","30.1165","607.7598333333333","558.7595","428.4399333333335","","",""
"16","5/14/13 4:55 PM","25.40266666666666","25.99116666666667","403.9653333333334","336.4031666666666","249.6028333333335","","",""
"17","5/14/13 5:55 PM","24.76183333333333","21.56833333333333","192.6376666666666","128.43","82.04101666666674","","",""
"18","5/14/13 6:55 PM","19.34583333333333","16.988","26.33933333333334","22.339","10.52553333333334","","",""
"19","5/14/13 7:55 PM","17.54066666666667","13.4625","0","0","0.1051833333333333","","",""
"20","5/14/13 8:55 PM","15.875","10.4615","0","0","0","","",""
"21","5/14/13 9:45 PM","14.0402","8.148","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/15/13 4:55 AM","9.519","4.552333333333334","12.6762","14.5232","7.909419999999999","","",""
"5","5/15/13 5:55 AM","11.3905","7.670166666666667","69.39433333333335","70.80033333333336","44.69111666666667","","",""
"6","5/15/13 6:55 AM","14.63166666666667","13.64066666666667","205.8915","206.5631666666667","152.1913166666666","","",""
"7","5/15/13 7:55 AM","19.38533333333334","31.76016666666667","495.2303333333335","518.9076666666668","379.7798499999999","","",""
"8","5/15/13 8:55 AM","23.36216666666667","45.28216666666668","673.0175000000003","708.6699999999997","497.59455","","",""
"9","5/15/13 9:55 AM","25.61933333333333","52.92249999999999","830.4775000000001","860.6763333333334","621.7185666666669","","",""
"10","5/15/13 10:55 AM","27.16616666666667","57.16166666666666","923.0106666666669","955.7021666666667","682.7637000000002","","",""
"11","5/15/13 11:55 AM","27.905","57.37833333333333","966.703","1000.933833333333","707.8939499999998","","",""
"12","5/15/13 12:55 PM","28.98933333333333","55.40016666666666","944.0411666666672","964.5064999999998","689.3862000000003","","",""
"13","5/15/13 1:55 PM","28.52683333333333","47.44566666666666","708.8778333333333","725.3485000000001","523.9561833333333","","",""
"14","5/15/13 2:55 PM","27.33","38.198","497.8624999999999","485.6546666666669","359.6924499999998","","",""
"15","5/15/13 3:55 PM","25.8365","32.21816666666667","311.9991666666666","304.0910000000001","235.7215166666666","","",""
"16","5/15/13 4:55 PM","23.9785","26.6545","166.4128333333333","163.9536666666667","127.5633166666667","","",""
"17","5/15/13 5:55 PM","22.53083333333333","22.84866666666667","94.0618333333333","91.1973333333333","67.69746666666664","","",""
"18","5/15/13 6:55 PM","21.005","19.81633333333333","15.42616666666667","15.73166666666667","10.63581666666667","","",""
"19","5/15/13 7:55 PM","19.79666666666666","17.9105","0","0","0.005316666666666667","","",""
"20","5/15/13 8:55 PM","19.07633333333333","17.02666666666667","0","0","0","","",""
"21","5/15/13 9:45 PM","18.2006","15.2248","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/16/13 4:55 AM","17.903","15.4025","2.275102040816327","2.537959183673469","1.035489795918368","","",""
"5","5/16/13 5:55 AM","18.0785","16.65933333333333","35.72433333333333","36.06183333333334","22.46231666666666","","",""
"6","5/16/13 6:55 AM","19.939","21.42583333333333","162.2116666666667","162.2335","119.7377","","",""
"7","5/16/13 7:55 AM","20.9655","23.9735","179.9421666666667","178.3216666666666","143.8162833333333","","",""
"8","5/16/13 8:45 AM","20.955","21.8572","166.31","172.6804255319149","144.5077021276596","","",""
"9","5/16/13 9:52 AM","21.4582","23.432","210.4836842105263","209.7731578947369","177.5569649122807","","",""
"10","5/16/13 10:02 AM","21.515","23.3","143.7766666666667","138.6522222222222","124.9061111111111","","",""
"11","5/16/13 11:52 AM","20.46133333333333","20.192","137.15","135.31","113.524","","",""
"12","5/16/13 12:32 PM","20.59775","20.66","170.6035555555556","171.316","148.9495111111111","","",""
"13","5/16/13 1:51 PM","20.33783333333333","21.02133333333333","90.9105","88.2615","72.07210000000001","","",""
"14","5/16/13 2:51 PM","21.74316666666667","23.4325","323.0121666666666","312.834","242.6120166666666","","",""
"15","5/16/13 3:51 PM","24.48416666666667","30.369","404.6411666666665","387.7508333333332","290.2791833333333","","",""
"16","5/16/13 4:51 PM","22.41733333333334","23.7445","121.4426666666666","116.79","86.36376666666666","","",""
"17","5/16/13 5:51 PM","23.039","23.427","134.851","126.9871666666667","92.11370000000004","","",""
"18","5/16/13 6:51 PM","21.35583333333333","20.25466666666667","14.59116666666667","14.317","8.592650000000001","","",""
"19","5/16/13 7:51 PM","20.19133333333333","17.17966666666667","0","0","0.0023","","",""
"20","5/16/13 8:51 PM","19.95216666666667","17.251","0","0","0","","",""
"21","5/16/13 9:51 PM","19.74566666666667","17.90716666666667","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/17/13 4:51 AM","18.386","16.0985","5.07","5.389245283018868","2.653018867924528","","",""
"5","5/17/13 5:51 AM","18.96716666666667","17.164","72.32366666666668","71.56033333333333","46.29311666666668","","",""
"6","5/17/13 6:51 AM","20.9665","22.01816666666666","214.7518333333334","217.8931666666667","143.0785333333334","","",""
"7","5/17/13 7:51 AM","23.92383333333333","33.11733333333333","396.2163333333334","414.0484999999999","276.1865166666667","","",""
"8","5/17/13 8:51 AM","26.01616666666667","42.17566666666666","586.1691666666667","616.9915000000001","410.0397333333333","","",""
"9","5/17/13 9:51 AM","26.45516666666667","38.83750000000001","397.2866666666668","453.6363333333333","296.0417499999999","","",""
"10","5/17/13 10:51 AM","28.73916666666667","50.24700000000001","838.2289999999999","858.5221666666665","586.6959166666664","","",""
"11","5/17/13 11:51 AM","29.491","52.55466666666666","887.0618333333335","915.0811666666666","616.71335","","",""
"12","5/17/13 12:51 PM","29.94333333333334","52.42983333333333","879.1216666666667","903.8013333333333","613.9139166666665","","",""
"13","5/17/13 1:51 PM","30.05233333333334","50.46466666666667","814.1798333333336","802.6501666666666","562.55995","","",""
"14","5/17/13 2:51 PM","30.17333333333333","47.26283333333333","686.1833333333329","653.2128333333333","473.8164333333335","","",""
"15","5/17/13 3:51 PM","30.82166666666667","44.65583333333333","536.0354999999998","509.0899999999999","346.8894666666667","","",""
"16","5/17/13 4:51 PM","31.59616666666667","36.8165","366.734","313.5576666666666","200.9524166666667","","",""
"17","5/17/13 5:51 PM","30.6285","29.762","169.0794999999999","124.0935","73.45469999999999","","",""
"18","5/17/13 6:51 PM","25.0975","22.64166666666667","28.13800000000001","25.37400000000001","13.2352","","",""
"19","5/17/13 7:51 PM","21.94833333333333","17.10666666666667","0","0","0.09743333333333333","","",""
"20","5/17/13 8:51 PM","20.39466666666667","15.82883333333333","0","0","0","","",""
"21","5/17/13 9:41 PM","19.7552","15.6354","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/18/13 4:51 AM","15.272","12.106","6.801509433962264","7.317924528301888","3.546113207547169","","",""
"5","5/18/13 5:51 AM","16.31433333333333","14.36683333333333","83.842","85.99433333333333","50.01495000000001","","",""
"6","5/18/13 6:51 AM","19.65533333333333","19.24533333333333","254.2733333333334","260.8013333333333","179.8493333333334","","",""
"7","5/18/13 7:51 AM","22.14466666666667","27.77133333333333","455.7116666666668","476.8668333333333","317.1753833333334","","",""
"8","5/18/13 8:51 AM","23.91583333333334","34.24416666666667","634.8181666666666","666.6249999999999","431.9328000000002","","",""
"9","5/18/13 9:51 AM","25.60666666666667","40.033","791.8475000000001","817.3028333333335","552.0517","","",""
"10","5/18/13 10:51 AM","26.91416666666667","42.076","815.0071666666666","842.5371666666666","567.8625666666667","","",""
"11","5/18/13 11:51 AM","28.34066666666667","48.43466666666666","904.2288333333332","924.350333333333","619.1517500000001","","",""
"12","5/18/13 12:51 PM","29.66466666666667","50.186","810.2720000000003","830.3413333333334","551.4644333333333","","",""
"13","5/18/13 1:51 PM","30.49566666666667","50.26150000000001","813.4951666666668","805.4291666666667","554.5621833333333","","",""
"14","5/18/13 2:51 PM","30.9255","45.62166666666667","671.596","640.5375000000004","450.3302","","",""
"15","5/18/13 3:51 PM","30.86833333333333","41.593","529.4401666666666","492.7515000000001","336.1767666666666","","",""
"16","5/18/13 4:51 PM","31.61","35.38533333333334","349.0631666666666","302.4998333333334","194.5152333333334","","",""
"17","5/18/13 5:51 PM","31.49183333333333","30.79716666666667","159.7918333333334","127.2353333333333","79.04660000000003","","",""
"18","5/18/13 6:51 PM","25.52766666666666","23.7465","32.72633333333335","29.61933333333334","17.52523333333333","","",""
"19","5/18/13 7:51 PM","22.53416666666667","19.26533333333333","0","0.1836666666666667","0.2676999999999999","","",""
"20","5/18/13 8:51 PM","20.995","16.24433333333333","0","0","0","","",""
"21","5/18/13 9:41 PM","20.3286","16.0246","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/19/13 4:51 AM","17.76433333333333","15.155","5.910377358490567","5.926981132075473","2.880433962264151","","",""
"5","5/19/13 5:51 AM","18.58883333333333","16.279","79.46700000000001","78.21616666666665","47.75915","","",""
"6","5/19/13 6:51 AM","21.74166666666667","21.3425","235.9608333333334","240.3328333333332","163.6885","","",""
"7","5/19/13 7:51 AM","24.23766666666667","30.43933333333333","418.8845","434.7703333333333","290.0143666666667","","",""
"8","5/19/13 8:51 AM","26.313","39.4045","591.1305","618.4973333333332","405.3691333333334","","",""
"9","5/19/13 9:51 AM","27.40383333333333","45.62583333333333","745.0155000000001","768.926","524.3435666666666","","",""
"10","5/19/13 10:51 AM","28.88816666666666","51.0505","824.3121666666665","846.6016666666669","579.7306166666668","","",""
"11","5/19/13 11:51 AM","29.815","52.25483333333333","822.2570000000001","845.5106666666665","575.2174000000001","","",""
"12","5/19/13 12:51 PM","30.66033333333333","51.48683333333333","790.6921666666665","807.2393333333331","546.1902166666666","","",""
"13","5/19/13 1:51 PM","30.64016666666667","48.23433333333333","715.5754999999998","711.1886666666668","488.0995166666666","","",""
"14","5/19/13 2:51 PM","29.4275","41.83716666666667","596.6708333333332","579.5303333333335","403.2861666666668","","",""
"15","5/19/13 3:51 PM","28.96116666666667","38.4065","474.3923333333332","450.1543333333333","305.3384333333333","","",""
"16","5/19/13 4:51 PM","28.10066666666667","32.08333333333334","307.7101666666666","277.8276666666666","182.8787500000001","","",""
"17","5/19/13 5:51 PM","25.99033333333334","26.54866666666667","142.658","125.1976666666667","79.5671","","",""
"18","5/19/13 6:51 PM","23.40816666666667","22.043","38.26233333333334","34.8165","19.81148333333332","","",""
"19","5/19/13 7:51 PM","21.909","19.254","0.02899999999999999","0.07733333333333332","0.1670666666666666","","",""
"20","5/19/13 8:51 PM","20.84666666666667","17.351","0","0","0","","",""
"21","5/19/13 9:41 PM","20.0052","16.1944","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","5/20/13 4:51 AM","13.528","8.039166666666667","6.39754716981132","6.842830188679247","2.929264150943396","","",""
"5","5/20/13 5:51 AM","14.42183333333333","10.93416666666667","102.9113333333333","101.208","47.00914999999999","","",""
"6","5/20/13 6:51 AM","17.92466666666667","20.51683333333333","291.4209999999999","292.8855","174.1052","","",""
"7","5/20/13 7:51 AM","20.607","27.47033333333333","435.0221666666665","455.4661666666668","293.6551999999999","","",""
"8","5/20/13 8:51 AM","22.633","31.71783333333333","617.2740000000002","640.7133333333334","410.8015833333334","","",""
"9","5/20/13 9:51 AM","24.28783333333334","34.893","781.5888333333331","803.3746666666666","545.0332999999999","","",""
"10","5/20/13 10:51 AM","25.43983333333334","38.49450000000001","871.8561666666664","890.6073333333337","606.7949833333332","","",""
"11","5/20/13 11:51 AM","26.25516666666667","42.23783333333333","907.5230000000004","934.0114999999997","646.0985833333332","","",""
"12","5/20/13 12:51 PM","26.44533333333334","41.47649999999999","887.2304999999996","912.2075000000001","629.6436166666665","","",""
"13","5/20/13 1:51 PM","26.719","41.84516666666666","846.960833333333","839.1599999999997","584.2020666666666","","",""
"14","5/20/13 2:51 PM","26.95116666666667","40.7235","759.2009999999999","722.7293333333334","518.7593499999998","","",""
"15","5/20/13 3:51 PM","27.17916666666666","36.85366666666666","590.2726666666666","551.8161666666667","377.4499","","",""
"16","5/20/13 4:51 PM","28.83983333333333","30.46066666666667","406.9603333333333","340.1188333333333","216.2962833333333","","",""
"17","5/20/13 5:51 PM","27.79116666666667","25.257","194.1778333333333","133.6991666666667","74.98411666666669","","",""
"18","5/20/13 6:51 PM","22.19866666666666","19.87383333333333","33.58466666666667","26.58350000000001","11.03286666666667","","",""
"19","5/20/13 7:51 PM","19.643","15.07933333333333","0","0.001166666666666667","0.1842833333333333","","",""
"20","5/20/13 8:51 PM","17.84116666666667","12.4645","0","0","0","","",""
"21","5/20/13 9:41 PM","17.1918","12.4218","0","0","0","","",""
